,dataset_name,freq,Trend,Seasonality,Stationarity,Transition,Shifting,Triformer,TimesNet,PatchTST,Non-stationary Transformers,NLinear,Linear,Informer,FiLM,FEDformer,DLinear,Xgboost,TiDE,TCN,AutoTheta,AutoETS,AutoCES,RNN1,Random Forest,N-HiTS,N-BEATS,Naive Seasonal,Naive Moving Average,Naive Mean,Naive Drift,Linear Regression,Kalman Filter,RNN,Arima,Crossformer,LightGBM
10,bitcoin_dataset_without_missing_values_2.csv,Daily,True,False,False,False,True,12.3656533015091,2.84699578287863,2.7992650424779826,2.822279537560409,3.376634945456794,4.6230070521646205,2.797310899379098,3.1117774706638834,2.922660397283886,2.8655435466229267,3.614711532162676,3.333560450815967,3.610399459319982,3.803970083843463,3.818838961878992,3.764192138835693,21.989907174357853,3.7804160571812,2.855980391389892,2.8042671299994857,3.8105087877157393,3.8105087877157393,9.397983208709496,3.830819541751794,3.117850325369018,3.7789668596959256,21.989864229004496,3.2686006593169368,21.99175992808311,
11,bitcoin_dataset_without_missing_values_3.csv,Daily,False,False,False,False,True,10.01437677103272,2.6770628187168537,2.857929924231524,4.528211954728256,3.521894082996199,10.938967340623414,2.664787444892701,3.0723114669080287,2.994583630822389,4.036558294062596,2.2493599179417534,2.940818132650617,3.929698794811823,1.8103585533014503,2.5125591863267127,1.7866183353381693,10.19063748639594,4.158127288393501,2.236206999882753,2.063056929025253,1.8477389855528104,1.8477389855528104,7.00640126954919,1.8427544307005368,2.8426085924751665,2.276593558308154,10.19063748913274,3.244417391401884,10.190637551208908,
12,bitcoin_dataset_without_missing_values_4.csv,Daily,True,False,False,True,True,79.17472458239216,2.711329231556525,2.9402558100181544,2.285855385766247,3.591341967511683,81.45790202665927,2.4214975959938734,3.9814230387857137,2.7590831433604808,3.33354491446982,3.737286065134404,1.931411830183956,2.952471566384915,3.2109555084174635,2.5428206033322382,3.619193314820983,79.19577493420837,5.108556578707615,2.545299650686103,3.760706175265288,3.098949035968813,3.098949035968813,67.65824934472016,3.2439037411410063,2.740602039429473,2.81822629420712,79.19577493413935,2.962889191090775,79.1957749442499,
13,bitcoin_dataset_without_missing_values_5.csv,Daily,False,True,True,True,True,1.1586295442585657,1.7012134205384746,1.7576154787769709,1.7055978530645837,1.8634667003717584,1.867926872369721,1.4410589903397215,1.7819878251615753,1.9332802109478835,1.540336625739729,2.155819659110829,1.5679083393191848,1.355043608337411,1.5854766405901135,0.438439052998799,0.57876936552847,0.3889782215769489,13.199614810239336,1.7880997505697782,0.8052899243609865,0.4384161690688148,0.4384161690688148,0.381979912281873,0.4048003734573285,1.2249890144483426,0.5812782038749977,0.7541891754511829,1.115554913701828,0.3620951384962613,
14,bitcoin_dataset_without_missing_values_6.csv,Daily,True,False,False,False,True,3.817060387132268,0.8346557388936952,0.9586525072633816,,1.2333268563132045,2.25881234098251,0.9700872034662552,1.0353085770503578,1.0308762082271452,0.9639450208488716,1.4733752499383588,2.258822399927716,1.804395206778476,1.9773657814304608,1.9786027653515728,1.992829530836764,16.171468234053325,1.27683671647899,1.1013874448996184,1.136906665357458,1.6970236257541422,1.6970236257541422,4.9944475231522345,1.7066195020642076,1.1088218724539345,1.9803704844094112,16.171560942127634,1.404419370902655,16.174092697580377,
15,bitcoin_dataset_without_missing_values_7.csv,Daily,False,False,True,True,False,5.320914795304701,4.080746523786897,3.6289215149841687,3.266643945253902,4.198459531859014,5.520974167866952,2.973035617357512,5.300807633995759,3.790087842476298,4.8051832480237655,12.868276734370111,2.388498905897471,4.101026026534922,3.8301399003567536,4.168814729993928,3.45250492146092,3.317656448440605,9.30674416036068,4.220843446699386,3.638631194573672,3.7931279529292574,3.7931279529292574,1.1970660927081331,3.8057512535915934,3.287424117265954,3.246260486408767,2.398546325876813,4.3272615810015385,5.283649187670493,
16,bitcoin_dataset_without_missing_values_8.csv,Daily,True,False,True,True,True,0.0037204114471359,1.7959952953739708e-05,2.928571587053201e-05,3.9003165901665695e-05,0.0001025018007103,0.0001242343145397,2.0899073782837263e-05,2.9968788671485658e-05,0.0006968926527656,0.0003469382009515,0.0013414079358819,0.0024947668989738,0.0001628151967896,0.0414292796383505,2.3040251422672293e-05,1.3315416436924016e-05,0.0002473484943495,1.49771062537661e-05,2.142615771925832e-05,5.252852370088487e-05,2.5537837346267542e-05,2.5537837346267542e-05,3.9827579079764974,0.193023677052846,0.2400314724994771,4.041099181769418e-05,5.365811293015941e-05,0.4970769795038468,0.0011244529413233,
17,bitcoin_dataset_without_missing_values_9.csv,Daily,True,False,True,True,False,5.439698147419882,2.1988685484359194,2.554121432066081,3.327439430463282,3.4005845813523057,4.345912639253788,2.0748658371245483,2.9603115491563425,2.655050409559081,3.24279540909956,5.291974184442831,5.1658055286221884,2.517843068975082,2.786618571145153,4.234347882104457,2.1001608754676235,2.961849648325843,5.174338791926003,3.024664446112939,2.4703038603150853,2.7746303204079656,2.7746303204079656,1.066599885010921,2.785082328123541,3.245822892397128,2.564909386391873,0.9110263885367986,3.427855874107861,5.072629811592558,
18,economics_80.csv,Daily,False,False,False,True,False,1.606275057996056,0.6282070548002142,0.7135394493209437,,1.3415053187742176,1.8448953785554447,0.7486568502144567,0.6597717132425911,0.6350106159857801,0.867065252162773,0.6017136348917157,0.8218634725572026,1.505304443279197,1.3705107576652709,1.3889755076907953,1.385586909799735,3.8051352320663416,0.7335223865197176,0.6079401625439588,0.7487515891533074,3.470249111697217,3.470249111697217,1.835647528732164,3.4951860971755413,0.8132608223591503,1.392790702306068,3.8831205442508017,1.145601565438847,5.962814275240732,
19,economics_83.csv,Daily,False,False,False,True,False,2.948583231541741,0.7828067050678599,1.1111810961985642,1.5391595568061474,1.3997536007456988,1.6636934525371532,0.9968501157816968,1.0487531884705257,1.1019455825143087,1.1677872877223936,1.996652718982975,0.781353102445886,1.8827081184812031,1.7603818971101302,1.5635719868667943,1.7013678840313382,7.559702919779753,1.5122906735117927,0.6403410301075922,1.0963720200723994,3.750152793057081,3.750152793057081,2.970350348981336,3.7526702087967134,1.3083336997153208,1.782908244796226,7.575683661275291,1.5175813871694976,8.072963485604602,
20,economics_86.csv,Daily,False,False,False,True,False,3.9399938046413774,1.496643635910999,1.6848125543468069,,1.6199353818079396,1.7540012014388429,1.5713519307617456,1.5858254306765809,1.6877046401330944,1.674082714786535,1.69854815367897,1.7476422383238297,2.2506514688555144,1.4112779583179411,1.5072698433332918,1.375998121282526,8.575518885899088,1.5853300269966877,1.3579551701393346,1.7063740626603343,2.3255831589165035,2.3255831589165035,3.9722651173032753,2.2971058924479704,1.7510250124464874,1.57042507635331,8.581682005000523,1.356094062273182,8.803921744119094,
21,finance_83.csv,Daily,True,False,False,True,True,2.829984876173332,0.8273584720056819,0.8649135315961568,0.8337031450276876,0.779794481612584,1.1236211274830832,0.7869516143771513,0.8882183748596643,0.4958180057348221,0.9742133488637452,0.4331117466452097,0.68317546816512,2.358246206718212,0.7125255640723182,0.6750396187254378,0.7432016223651716,1.5162728400848704,0.455951640060154,0.4056845931676546,0.6935346994895856,0.7374238710778648,0.7374238710778648,22.952485352845983,0.6560886102103554,0.8334192928515661,0.7273432899493223,1.1735899253809838,0.787599371570543,10.228887878430776,
22,m4_daily_dataset_1002.csv,Daily,False,True,True,True,False,2.0290914555529795,1.6632900248158933,1.7690424217557574,,1.7549025889931555,2.473172694617966,1.5619626487225593,1.7658193689233277,1.769821116863619,1.7413708833288053,1.8288117667542512,1.489579966333798,3.562678374673573,1.786743082594684,1.7837033934750646,1.7407795716562429,33.124030211776955,2.045288180751373,1.5134166112357748,1.5269655395339798,1.7837034865184798,1.7837034865184798,2.494869268642784,1.797740831792411,1.893888535500036,1.7512477203372767,33.04838262857049,1.7837034865184798,34.69434259751704,
23,m4_daily_dataset_1009.csv,Daily,True,False,False,True,True,28.379227961690685,0.999294985845226,1.1215703408759423,1.352572401920994,1.1538660473523357,1.0712252009745482,1.1077330684558653,1.0669147278142797,1.0853059655532764,1.0936018402396248,1.1379776630195635,1.2224594366811496,1.7411054277621356,1.0908190668748787,1.046378793161622,1.0501973709746093,59.49629401283216,1.0584883088053267,0.9402638199693286,1.477384158519315,1.122660416738063,1.122660416738063,29.17949248711742,1.0678022155195634,1.15529663664713,1.040198735645772,59.51632438084033,1.1383605297330994,61.09357966396646,
24,m4_daily_dataset_101.csv,Daily,True,False,False,False,True,17.55398776828464,1.845451457698823,2.0029475640266843,2.033375947331652,2.2637912732157304,3.81614974322211,1.9769075624249384,1.7962118325298255,1.4588089340131771,1.7741826014214364,1.988163073701856,1.290573597250044,7.62209509009392,2.1237110004703017,2.0955390312444564,2.018254978446603,59.85532679544303,2.269411436171625,1.2939171669933245,2.3453904648742308,2.348733094249481,2.348733094249481,18.19110551011645,2.125878640248569,2.1726362745024,2.0616902453843537,59.82346491380292,2.125141812663746,60.06440771628241,
25,m4_daily_dataset_1012.csv,Daily,False,False,False,True,False,3.419953546130101,0.6324496316682308,0.8620662745506598,1.1607039064380296,0.8462963165942711,0.7601460456031762,0.9923237872033416,0.9486382857263002,0.8349082936051228,0.9213000194563968,0.8908431812877299,1.0165262558368309,0.6618562510751776,0.8573886443355001,0.8596155137979942,0.8664045039847205,24.510452703761544,0.8765893151022828,0.3404194812489872,0.6214329856466949,0.8463815423839703,0.8463815423839703,3.920638241127111,0.8477748327283066,1.0064708770246604,0.85721646766499,24.52722864958152,0.880544838697587,25.917264955294,
26,m4_daily_dataset_1014.csv,Daily,True,False,False,True,True,42.9768843148896,1.1762171815400708,1.3018949697639497,,1.4719059007526298,1.2990044640902385,1.2733577861730243,1.2652786502206927,1.28775717074839,1.131127404019741,0.8297040512607616,1.912575335058993,2.459041340247592,1.381300038996886,1.3458872053276032,1.31485615043614,70.67522494902708,1.494385198754319,1.11165739407004,0.9622812885216024,1.4223829959432444,1.4223829959432444,43.81101308056625,1.3287952214117458,1.4077671413285888,1.268670846115297,70.70040780616505,1.3748625515049724,72.67956772497325,
27,m4_daily_dataset_1022.csv,Daily,True,True,False,True,True,9.741934638550916,1.5793681314297836,1.853996262848877,1.821800926132824,1.839873567215769,1.8324275928645304,1.3274860496066998,1.932189700077812,1.847797005707678,2.3668878376069347,2.838282899077273,1.6231169786913118,1.0373556815650613,1.840640617796721,1.828932846374875,1.857580404882648,51.15921674353224,2.6529239046250286,0.9224775294340792,1.7945941972020767,1.828899396755728,1.828899396755728,9.663654276641203,1.8321477078391109,1.5991490082999182,1.813394366531272,51.16034099038546,1.828899396755728,51.87972183508048,
28,m4_daily_dataset_1024.csv,Daily,True,False,False,True,True,28.979702791748803,0.5503629465325316,0.5279746121218405,0.7264309246759131,0.6508720994433799,1.5671723108803772,0.5012502398023541,0.5969996180270593,0.4860148848624534,0.5939486123404308,2.349800316755214,1.3939016611022397,1.7532868204306589,0.5898496652475375,0.5933294798395247,0.6336220779066005,79.59722661791754,0.8336587995013509,0.8636121348434482,1.2046638403657737,0.5933670840583742,0.5933670840583742,28.10161312085332,0.5925706342351741,0.8315652019048911,0.6685378778912477,79.59454055949224,0.5933670840583742,79.96655940720986,
29,m4_daily_dataset_1025.csv,Daily,False,False,False,True,False,9.312870189845336,0.7850522315479451,0.8156710275458031,1.3619759098912765,0.7639716853443659,0.8788858292471312,0.8239957129444491,0.9617813578027524,0.7030781872284626,1.0156514245576267,1.3276965967010177,1.0098823138272883,0.5491421705464751,0.7645806580623982,0.7632235062137647,0.8105802666623387,7.939179077728857,1.2349813312396565,0.628565941657213,0.6737073532206519,0.76319881636516,0.76319881636516,9.693177939799565,0.7639818174595036,1.0330701727610656,0.7197731790791545,7.954774185197905,0.7397936003771197,9.61977885223227,
30,m4_daily_dataset_1027.csv,Daily,False,False,True,True,True,2.620374098734985,0.5989364949039022,0.4547770139805956,,0.4858430704475759,0.533201859357848,0.69064964419216,0.5908269984350892,0.6480922503099905,1.0056839720213395,0.7708003471308291,0.5591316060257744,0.9432335979506647,0.3924065271487702,0.3793684030169289,0.4728431928686731,22.726637839468207,0.5329020691964661,0.5351211386760161,0.5597549717388663,0.3793665050242333,0.3793665050242333,2.39190569001162,0.4059950206053375,0.5701204068650019,0.4606607607546209,22.71491604899884,0.3722637353898965,24.06007907619293,
31,m4_daily_dataset_1028.csv,Daily,False,False,True,True,True,5.755065427673306,0.6000439896667457,0.4989053828223049,,0.557075419247069,0.5951101799317081,0.7439742113846881,0.6668476276960993,0.7310797498426722,1.1790232444641648,0.3596109698819338,0.6102175230546194,1.0576915989204645,0.4387329990067053,0.4318999532165688,0.513872993640816,26.22643918937808,0.3900369520851678,0.7650699574739853,0.566121691691457,0.4318977960278686,0.4318977960278686,5.648739595939251,0.4436768610301435,0.7352886718007688,0.4983858512267808,26.216261018981424,0.4255039582566901,27.60067458011765,
32,m4_daily_dataset_1037.csv,Daily,True,True,False,False,True,6.117849732166543,1.3618399675135304,1.3703383471926411,,1.162575686691474,1.144905051286427,1.5566802501723538,1.147129838467421,1.001784939961296,1.1020038926574955,0.5875255313219249,1.2615210038157278,1.6082127789125489,1.0413259348193726,1.0491992117635776,1.0536547505316889,18.518357170312683,1.1270884651458042,1.2747690961691276,1.3563780703319273,1.0492125794460665,1.0492125794460665,6.897623999318122,1.0561504655884704,0.9614267846527852,1.070147118007586,18.50216167307621,1.043003131566542,20.04539970627342,
33,m4_daily_dataset_1041.csv,Daily,False,False,False,True,False,9.39628578668085,0.7474255662877902,0.7066540290607043,0.5325776452034373,0.6738845073067093,0.7252211927956574,0.8642844783961986,0.6483204027181378,0.6674263795615842,0.7085766862243236,0.5093194369660906,0.688379224171994,1.19633216209974,0.5797685693750717,0.5963910218566155,0.6051707007741196,31.74188883834238,0.3786373306745849,1.1289352949047389,0.6042596151664104,0.5963910192694497,0.5963910192694497,9.475824110010358,0.5555387861379313,0.8236467404391749,0.5928114705149637,31.7586435487242,0.6321066042703818,33.55636137945957,
34,m4_daily_dataset_1045.csv,Daily,False,False,False,True,False,11.45506798448814,0.9034026725261416,1.0973803178551087,1.3142619423847686,0.9680542008081264,0.8346330983581084,1.3324592257571806,1.221884963755504,1.0900412276266649,1.258360403248212,0.9342471666730215,1.2550543196452733,1.4728993484944095,0.8572860989749597,0.764222251324123,0.9501702471731484,31.420951618289944,0.5903300736802324,1.8075621690147017,0.6678058267506668,0.8736706014381866,0.8736706014381866,11.631052416723756,0.8211605510190026,1.1678493280643394,0.8582126282113897,31.43533541795401,0.8736706014381866,32.92322896841367,
35,m4_daily_dataset_105.csv,Daily,True,False,False,True,True,19.28198392646005,0.6260592292134892,0.7141354683013045,0.91657043004448,0.560188220502034,3.65984916961549,0.3939781669747323,0.907929562261312,0.651669074453384,1.6801711833948578,1.7816277196559074,0.4731335891858621,5.7557686931205625,1.1772990123581546,1.1769380215314602,1.302794798674469,66.1060722275197,1.549170786303116,0.7859903158277186,1.2642712013126196,0.9263451204006874,0.9263451204006874,20.0280558689715,1.1792669383986454,0.793396555954878,1.3019119273904705,66.06588505387484,1.179266938398663,66.36974956915434,
36,m4_daily_dataset_1050.csv,Daily,False,False,False,False,False,9.0577531661089,0.6512807859029872,0.7308576315386743,0.6869402019416699,0.7584689600215293,0.8050556310735493,0.8533499349851502,0.7718871957512581,0.8154957420559602,0.9389612179315756,0.5660212011594413,0.5951859985667762,1.3843374893951257,0.6764985945417265,0.6859766502948423,0.7134410683671635,30.397130602355823,0.6621315464569916,1.0852434805720887,0.6162544283552447,0.685978319448382,0.685978319448382,9.089939559426796,0.6453812769301712,0.9391320594894166,0.6918457610545076,30.40580186612566,0.685978319448382,31.75840321774363,
