file_name,freq,Trend,Seasonality,Stationarity,Transition,Shifting,Non-stationary Transformers,Crossformer,Arima,Block RNN,Kalman Filter,Linear Regression,Naive Drift,Naive Mean,Naive Moving Average,Naive Seasonal,N-BEATS,N-HiTS,Random Forest,RNN,Statsforecast Autoces,Statsforecast Autoets,Statsforecast Autotheta,TCN,TiDE,Xgboost,DLinear,FEDformer,FiLM,Informer,Linear,NLinear,Non-stationary Transformers,PatchTST,TimesNet,Triformer,Lightgbm
kdd_cup_2018_dataset_without_missing_values_187.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,53.05265253,29.83607382,50.13033512,45.72779566,47.72025842,98.46091909,80.61340081,51.72545066,48.80447941,42.74105282,101.5285601,126.0313109,57.22732332,38.80566243,104.5138814,49.91733056,68.2706016,46.96544763,101.3579132,,42.40902709,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_188.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,91.75385273,56.58030357,41.72582728,33.46583703,38.99761925,40.519757,57.64950939,28.95415596,41.92919303,47.01401472,49.18268863,96.48247938,42.51024941,72.55553152,49.32427248,39.65128632,48.58900508,44.26572967,49.32510204,,34.15237666,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_189.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,,37.40582082,38.99639746,20.22676102,24.75566256,32.18290942,28.24745163,23.70003327,23.77365821,22.67967279,35.737916,46.42204377,48.72670503,24.19007199,35.76010235,26.33402871,24.91387408,24.96755314,35.76032016,,26.54315943,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_19.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,60.94918357,73.0766643,46.41989298,44.0080641,35.58429387,33.50142129,66.72631285,43.80475364,34.05577563,50.44145668,95.95805372,120.6478641,55.47400664,41.03138384,105.4846567,40.54348924,71.19267439,51.34757111,95.90663551,,57.46426769,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_190.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,28.11205583,30.39395952,30.55145659,35.58840741,28.3441057,26.15263497,69.72594386,39.69298301,31.68006689,27.58765057,51.21103535,92.52684725,27.13540705,22.49049366,45.90241542,33.77020925,31.62265955,29.53674093,54.08610847,,26.45195265,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_191.csv,Hourly,TRUE,TRUE,TRUE,TRUE,FALSE,63.92120525,116.7115296,70.09727463,68.05209718,68.08589657,90.86104705,97.79079068,77.77621339,76.27915224,75.69656752,135.093398,140.1684778,109.655444,86.01033752,135.0219798,71.82017388,81.89134662,52.36632996,135.0212755,,79.85915675,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_192.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,43.95063038,32.74670744,47.83104977,38.1607291,45.22461238,53.38744251,51.80729988,43.55707412,46.36197153,39.39067556,72.3862847,108.0779523,46.14084822,34.5714497,64.15622561,39.41811121,43.34342556,30.99822371,72.45119892,,42.46539385,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_193.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,51.12289643,41.97931739,42.57039236,49.25461181,42.78255183,94.27810286,86.53591684,49.60181478,42.70180973,35.07866914,99.76982977,131.1009185,55.10130494,32.81267331,93.90092503,47.96276377,72.27495887,54.19049485,99.70686733,,47.72624619,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_194.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,93.24505093,48.83356003,33.93150842,45.88313282,52.13521175,48.52542762,60.97788953,33.3922789,46.80631696,61.4045728,62.64591697,102.1283251,44.03499038,38.34159846,50.14223487,39.38132504,79.47587632,52.54630353,62.80216942,,59.21359214,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_195.csv,Hourly,TRUE,FALSE,TRUE,FALSE,TRUE,,48.76492529,55.55216504,34.09737414,48.75555672,72.40668735,45.03208784,42.79778187,41.27858333,40.27668969,72.79945348,106.301229,63.92116723,36.07679581,72.74700714,46.97427417,45.65629851,45.4754654,72.8004321,,40.73742839,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_196.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,24.85944281,20.88491723,26.17874979,33.42541958,25.17684197,26.59724714,32.06597355,25.40991963,38.45447708,32.1222831,54.81934093,84.1487088,30.55147573,19.3103508,49.33380357,26.03113364,28.59688238,20.76386298,55.0478574,,28.16149948,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_197.csv,Hourly,TRUE,TRUE,TRUE,TRUE,FALSE,71.60669552,109.0308909,80.22926927,73.65865454,73.74521036,83.94708313,73.45798764,75.46163102,71.83788944,74.57522493,95.24108232,123.6252006,99.75213052,73.49326699,95.25232838,72.42672576,83.03747384,74.81312711,95.25244404,,74.76810004,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_198.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,,37.39513685,47.21469357,38.52964356,44.87794014,38.27608229,59.48944127,29.71413517,46.73000949,39.50220126,70.81624208,124.3798924,46.82404865,39.99573171,83.91393892,32.29538036,45.95354168,27.75803977,70.53529051,,53.69908396,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_199.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,38.26836728,31.83823842,34.48303195,40.40886925,32.46240735,86.69593034,56.58724365,26.07047823,30.26204101,32.08440027,88.78948321,115.3782786,46.42980343,37.40394269,83.89788616,34.01661724,65.1853469,41.24035502,88.76339665,,44.86869198,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_2.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,,35.69436257,51.21180204,62.80346768,74.94408788,40.00555044,74.5514225,40.08460009,64.53801153,84.17566384,47.4933044,92.98614454,44.42252531,47.4057657,36.46446372,46.0813508,74.77054816,39.74322331,47.5902781,,166.1925562,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_20.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,92.78731575,26.51347892,31.67308276,59.40577234,48.84198986,48.24132326,66.12316298,46.44902631,56.13167555,63.02678583,66.44632659,104.6189011,40.5379074,58.57334212,66.37257876,40.83395999,63.58656356,29.00190489,66.37230486,,110.6604437,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_200.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,122.5877257,28.56681667,51.86765643,73.65582009,73.39981794,56.79192828,90.50289736,34.95365724,56.19097671,86.85035532,31.20864239,73.70829279,31.58638044,34.76939921,31.14108683,33.31960941,64.9325128,33.20224685,31.1408374,,63.5020714,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_201.csv,Hourly,FALSE,FALSE,TRUE,TRUE,FALSE,,39.65405073,44.45653237,40.50838531,41.76619302,45.53211021,46.61876312,44.28334901,42.20795416,37.76057843,43.00403371,74.34216432,49.72909502,36.13742924,42.84352854,40.82368078,49.97872449,43.63818974,42.8419346,,37.51760064,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_202.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,21.21308593,20.18372822,24.90124989,29.71434943,26.49321805,21.8470102,30.62161392,22.83411317,31.66872065,27.84269282,33.95378882,58.42179656,33.86737816,19.80110985,33.68540699,22.52442957,30.92849645,32.05948888,31.11550381,,23.80132417,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_203.csv,Hourly,TRUE,FALSE,TRUE,TRUE,FALSE,64.25634495,72.91243626,61.9441097,64.56215013,62.26331294,67.05086962,60.79935547,60.98304759,65.73997962,62.35224913,94.96292371,116.8465493,82.28145786,62.7588147,95.16698599,65.91178959,72.32889504,54.62054581,95.16904506,,63.13102104,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_204.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,,18.59548475,34.03006253,34.1017412,38.06349208,24.75741744,61.61001723,30.56322786,36.69842058,32.49925199,58.01872291,101.3890016,31.78840958,17.26056873,58.01460297,29.6347062,30.00938787,39.9100716,58.01595055,,49.7033277,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_205.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,0.006443738,29.91640878,79.68681318,0.001759371,4.909962136,0,10.96617221,14.08149985,0.0125027,1.383813157,0.278684128,45.40979283,127.9766456,0.008646575,1.96E-14,5.216503455,34.07072443,0,0,,24.99848369,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_206.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,0.002602563,86.6137817,55.54322615,0.00054857,11.70968409,0,20.87195394,9.955552415,0.006167561,0.640086792,0.480559477,46.1575285,97.35410737,0.00896927,1.69E-14,3.164800506,20.68188951,0,0,,9.049130763,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_207.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,,42.4403394,0.807092293,0.004188604,8.413480713,0,5.21380464,1.945892254,0.001857715,0.479486312,0.012964733,28.99377912,4.321700678,0.002203516,0,1.789374418,11.3445087,0,0,,2.147398,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_208.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,0.280379468,17.18757112,16.86830201,0.43856929,19.09543844,0,4.290313422,9.357848667,0.209923716,3.748691026,0.307867982,24.71724142,49.03881086,0.319199434,1.23E-14,3.327303953,24.83603711,7.52E-13,0,,5.93193607,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_209.csv,Hourly,TRUE,FALSE,TRUE,TRUE,FALSE,0.00689033,10.33558419,13.72434438,0.000425979,3.038166563,3.188606553,2.452720244,3.955034196,0.000175945,0.18269829,0,55.49281816,79.14895898,0.006096191,0,2.99420219,2.434313665,0,0,,3.158681365,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_21.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,,42.53301485,41.95742307,28.48385493,30.79611998,43.14926938,29.45916939,25.04294054,31.97150389,29.6811966,43.15864252,68.52387789,50.83826124,25.52202993,43.0894479,34.22629013,41.33814406,31.96151415,43.08875689,,30.37215025,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_210.csv,Hourly,FALSE,FALSE,TRUE,FALSE,TRUE,,103.5566519,41.11451176,0.004638596,19.79262864,0,15.45380846,10.45296728,0.03961392,1.626056789,0,59.04295923,87.77891298,0.067061493,0,6.738281628,25.66650543,0.246566538,0,,20.03546419,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_211.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,24.3890055,30.62225271,26.84451613,18.89694145,19.26185495,21.53583539,22.15877179,25.29980811,20.24290358,20.31664311,42.90909119,59.32641677,53.68870307,28.34991463,42.90826299,24.76307437,20.38364713,16.3135591,44.03773087,,21.754597,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_212.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,33.77947483,48.482484,52.16852833,39.2438324,35.62526239,49.17985558,54.4316323,48.09354613,33.41955317,39.34187197,27.46311342,26.39568178,76.35022964,31.46675249,27.47018722,54.71451434,35.87425946,44.96007057,27.13441818,,35.31003775,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_213.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,29.7603344,40.00012139,39.19027337,30.01558218,35.31106004,40.7673159,34.06032512,27.01140991,34.51475967,38.47501578,51.17920639,27.55593725,37.1651944,25.26841916,51.1294717,30.22505259,45.10483175,34.62591294,51.12895628,,28.75273325,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_214.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,,22.83711542,19.42490529,33.64401849,46.66213414,21.17947044,20.50756012,17.45423245,65.41865432,60.62446881,72.39354245,87.0018401,73.53675327,14.97566473,72.277556,15.85548174,22.50648697,59.57224959,72.80090372,,33.07051381,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_215.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,19.00632903,42.67536789,39.07349374,19.31583135,20.4690996,30.41270666,32.43882769,40.47426082,18.11394357,23.93073366,15.6034584,33.24949097,70.67358295,32.00671432,15.60359843,36.00807226,18.08749175,37.75769993,15.35930064,,27.82896685,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_216.csv,Hourly,FALSE,FALSE,TRUE,TRUE,FALSE,41.40724131,45.49465549,41.68212459,49.56771822,45.74159655,48.57756311,51.3993299,42.84502333,46.40834958,48.62732257,43.05705622,32.56044909,43.17784737,44.11599552,42.95624992,43.58678593,41.07207803,44.73652025,42.95540319,,43.62224537,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_217.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,,53.07999752,43.82967314,30.81237995,42.92280072,39.13931154,52.02812557,34.70456466,75.63055174,55.11439969,84.33535358,106.033237,86.81528443,36.4826221,83.95564087,37.38928755,28.71823563,42.36701564,67.55282975,,29.72277776,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_218.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,34.35062657,48.48914772,60.04325351,35.53243064,38.03905193,45.94730395,71.2008563,54.45408206,33.99773629,42.50585864,64.40186432,68.58538342,93.19047722,48.92722973,63.87438029,54.17789055,37.85864564,54.38668272,81.97517121,,42.31362201,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_219.csv,Hourly,FALSE,FALSE,TRUE,TRUE,FALSE,85.0116657,99.21994402,112.9269704,102.9360547,106.6652689,106.9839121,109.6543707,110.904979,105.3917118,111.1456861,65.20557404,63.5775827,119.3222804,81.88226358,66.17400243,112.1632957,106.9924172,120.3716537,66.18390563,,84.95644451,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_22.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,27.47542354,19.49637842,18.84212119,27.35014083,20.5178456,26.99007009,22.494682,18.73994029,29.78389793,31.52453874,19.75965547,30.22247888,29.6565539,23.57428541,19.8482156,19.99141156,22.99278392,39.35948122,19.74024833,,21.55367556,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_220.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,20.64530213,9.623906402,15.49630753,12.56168818,12.64133653,30.42166164,15.6306531,13.64056942,13.7841857,12.87422356,30.18674425,46.75603304,39.61478158,19.52779156,30.16951582,12.70662369,16.38084958,22.66623865,32.4904087,,15.67895225,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_221.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,17.0992339,19.30396346,22.68415563,16.47414516,15.29859434,20.33370325,22.16201486,15.38734769,18.42379654,20.41812655,20.23782725,33.30288799,38.48998081,14.98743206,47.767599,21.65876274,13.00808451,28.54757101,20.33370325,,18.14806956,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_222.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,25.80926228,29.09357829,30.51837127,27.80331914,47.80545235,26.65395803,75.10743847,27.23896771,54.9299757,52.76650633,110.7021532,125.8342029,43.33036398,24.86263186,110.558381,22.70074848,26.36651963,26.41014572,179.2422326,,23.58388462,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_223.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,21.5122441,50.45918223,42.95775516,27.11001372,30.89803647,47.0341449,49.41011618,45.00572247,29.57643676,32.35488114,76.57074561,85.51732153,71.53334795,20.99351078,76.46531011,42.34653615,31.62928032,50.47889312,121.0097475,,28.60332668,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_224.csv,Hourly,FALSE,FALSE,TRUE,TRUE,FALSE,,49.211756,47.5750678,54.82541181,54.45090443,55.12428665,38.05056086,30.79362134,61.45526052,60.4396511,43.52724371,31.71395527,36.71099567,37.56412006,43.12914496,43.12958869,45.82783394,52.38716381,43.12510227,,24.27594452,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_225.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,25.30205597,38.06667519,36.027955,23.95081014,24.68100593,90.46520408,33.12522782,35.91018362,23.82138894,32.04868673,54.59257149,73.08029227,57.36459744,34.89249858,54.6692095,34.93291474,29.6294593,27.307819,58.97785602,,31.39523516,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_226.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,28.66627899,58.22958459,48.47963313,32.4196896,33.60363366,39.82378933,47.41642547,42.27296119,32.35677908,35.08920517,29.90664381,21.60398688,74.41279463,47.53309018,29.92038616,50.40424254,26.02362588,37.02510269,25.55814083,,28.18865324,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_227.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,60.43800305,65.67388243,48.70133887,54.08665792,52.15811446,56.12446845,42.02016188,44.20718421,58.98657419,57.4473886,46.79987573,39.82387102,52.92559474,49.46854947,46.53782793,55.11059966,50.86395975,54.00643502,46.5351413,,45.03640751,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_228.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,40.78310219,40.8968924,42.341884,75.16890639,51.17774068,32.31329946,50.32686199,38.64881194,73.54319673,68.64069409,138.1310579,149.8297967,66.31044825,37.15538137,137.9404307,38.14550823,35.07762665,34.55943357,137.8886975,,35.49988855,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_229.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,26.58232364,38.05344957,46.29932274,25.77212744,30.40271157,38.99120486,57.46857675,44.37288676,30.07421615,35.1813366,35.30585065,54.71761694,69.97780441,37.02661334,35.18660814,46.76222953,33.67728998,45.29865933,75.68765611,,29.60422826,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_23.csv,Hourly,TRUE,FALSE,TRUE,TRUE,FALSE,84.11570529,112.5370832,85.32989925,81.55756011,84.24604402,87.1324626,90.31063622,78.54760208,83.52075599,83.50711661,109.3161252,124.2112276,102.9719924,82.68039076,109.4066295,76.42316267,87.06038201,77.70029851,109.4075447,,84.55334905,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_230.csv,Hourly,FALSE,FALSE,TRUE,TRUE,FALSE,34.61532491,43.45675423,40.10426098,38.87353906,36.8848059,44.59564898,46.08487095,40.91328148,39.41484135,42.98829851,33.53154776,36.13195842,41.49002858,37.31560567,33.47861004,38.89826396,41.4012419,44.07867958,33.47805042,,34.64490532,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_231.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,22.43732737,30.57943728,21.81497971,19.10136299,21.45880924,24.01063388,28.57068387,31.05772778,19.8887327,22.32933877,61.61642339,78.26040265,49.68570633,31.55801499,61.54166297,36.11779002,24.33693383,24.22728875,68.38245367,,28.57318106,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_232.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,38.93882509,57.36348165,47.01905576,47.1465249,43.79801667,44.05529548,30.21412051,50.99616488,46.85417628,46.40152846,28.06951869,26.37588047,69.08643076,56.42166759,28.06608046,47.44815422,32.50281571,47.80735522,24.33413731,,41.0539051,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_233.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,49.82294962,58.2300428,57.59519312,56.30463165,53.78893402,44.62110832,56.7992087,57.14690748,56.00066602,56.05453258,40.14093125,31.09511149,68.75371186,35.24279214,40.10192486,59.25337643,51.82915581,64.40622856,40.10158552,,49.17686675,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_234.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,25.31695935,35.16238714,39.05228712,32.03091603,36.61023474,28.95292829,38.33043412,37.21848991,37.09914356,56.04178014,107.9901721,107.0299018,60.00495337,35.96633153,107.8104672,34.71925648,25.08117655,30.612241,146.0699329,,38.63300528,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_235.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,30.72274006,45.75663675,35.86569301,27.47077773,24.05546478,28.6017248,31.55141778,37.79165175,24.13698714,30.32459132,31.28607373,32.12135183,47.1593643,34.4415373,31.2946023,29.22577062,26.11933037,32.88715137,33.92769771,,32.04480384,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_236.csv,Hourly,FALSE,FALSE,TRUE,TRUE,FALSE,39.90284938,65.35008434,49.20563291,57.13717372,48.4299831,56.93092588,73.38941535,47.27686784,48.56877569,53.71010706,38.55400995,37.18647985,56.50574291,47.36226796,38.55488956,50.32133302,41.44148734,51.81877507,38.55485467,,40.03699109,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_237.csv,Hourly,FALSE,FALSE,TRUE,FALSE,TRUE,,25.40120553,32.38429288,30.96229746,35.53949322,31.59562854,35.47572011,19.08945402,39.40666405,34.60513766,42.62466027,79.10286404,14.66393146,19.16327496,43.00715285,19.37981629,20.02540146,22.11604456,43.00959692,,28.38943299,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_238.csv,Hourly,FALSE,FALSE,TRUE,FALSE,FALSE,,52.9572928,30.7202391,27.37542286,27.90490097,23.54116155,31.21774731,31.0249703,27.39221914,31.3932235,22.32753653,38.64237021,31.96023998,35.98570866,22.09974531,46.50323495,23.70409802,39.23867814,22.09844537,,43.57113123,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_239.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,16.39422869,17.97388458,14.72095906,13.39344712,18.69233632,11.62360561,23.61027968,18.50987157,21.81475353,18.73672044,19.70343011,39.54880131,25.0158235,12.99849393,19.68371402,12.11304859,16.46433185,26.82327221,19.1688838,,16.4339142,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_24.csv,Hourly,FALSE,FALSE,TRUE,FALSE,TRUE,,36.41736388,36.48932624,35.07999489,36.74622302,43.24846141,59.11211038,30.89154403,38.37705117,32.85388473,59.64080849,105.288491,35.8714412,30.73130256,60.23402725,29.54046224,31.29461451,39.09923961,58.53396123,,41.14892202,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_240.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,18.36059873,23.53808545,32.18149271,31.94395918,26.26299154,35.93556767,48.45072938,46.25331818,24.1043435,32.62365914,28.13274278,14.15722036,39.40267833,17.91876701,28.13304384,28.54744394,23.18134173,32.16701807,28.68767632,,14.9599712,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_241.csv,Hourly,FALSE,FALSE,TRUE,TRUE,FALSE,21.1562349,14.83692194,23.4176512,24.34509701,24.71641216,20.93128061,19.471775,18.79602098,26.85093492,27.49935168,18.41270203,10.07955339,14.38726074,16.36035633,18.27174933,12.22921713,22.72769352,18.28890666,18.2703394,,20.22911453,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_242.csv,Hourly,FALSE,FALSE,TRUE,TRUE,FALSE,38.30888608,36.93927249,19.57041244,30.64944079,36.40607372,35.66460151,30.92102086,19.73592929,46.80649242,45.92304705,50.11688297,64.8429013,64.65394136,20.12663421,49.96152047,19.04773367,23.72992697,25.61404841,48.34812061,,21.69881472,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_243.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,,62.34966997,78.98600884,31.67041549,35.34980114,55.1350809,76.68711326,66.65225572,31.79570847,34.34870386,28.08070267,51.44236062,115.486957,28.38055942,28.07943225,53.63736201,28.70537845,62.44492029,27.35794261,,22.58957153,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_244.csv,Hourly,FALSE,FALSE,TRUE,TRUE,FALSE,24.1252763,57.55693479,44.40803919,37.8860597,34.96812054,41.9953529,34.48358673,34.92582569,33.38426649,36.64291212,31.16894535,23.63740739,51.87478336,27.87367529,31.12080051,38.95793541,37.35236563,46.60174663,31.12030086,,30.91188431,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_245.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,24.08879321,19.04590045,21.12323178,21.72906105,22.89603395,17.947156,26.28795553,20.23844791,23.58837886,22.25835583,54.34508623,77.79506932,48.04723847,29.36637859,54.39421748,18.67287343,25.49425608,21.51319989,54.39483224,,20.63711336,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_246.csv,Hourly,FALSE,FALSE,TRUE,TRUE,FALSE,,24.92118722,32.55850843,31.04820928,25.03750076,31.99992849,22.15291036,20.01778139,25.70667358,31.65494104,13.6552722,30.01924292,49.67472183,9.440165112,13.6550428,33.70645143,17.46604081,23.75501387,13.88059001,,23.23719826,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_247.csv,Hourly,FALSE,FALSE,TRUE,TRUE,FALSE,32.99473079,48.1715673,33.69258076,38.27495042,40.50765765,41.8766749,28.60548426,30.49994454,40.49528839,44.45416085,39.56378566,21.68459422,22.07745094,28.56174345,39.63900367,30.4404861,26.55270964,43.43192808,39.63978578,,26.96840691,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_248.csv,Hourly,FALSE,FALSE,TRUE,FALSE,TRUE,0.010746551,7.377708569,4.047288911,0.005620769,1.559789222,0.910203421,5.08058909,1.975599061,0.008836778,0.230879155,0.024856525,24.79678858,12.06606269,0.012708001,0,3.699743466,1.66311059,5.11E-12,0,,1.391139393,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_249.csv,Hourly,FALSE,FALSE,TRUE,FALSE,TRUE,0.007139846,5.155148311,6.386036179,0.002387768,1.471276496,5.96E-14,3.109007521,2.736201836,0.005433722,0.226120732,0.013604496,22.71631744,18.49074018,0.009671917,0,2.215621924,3.107855966,0,0,,3.888134664,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_25.csv,Hourly,FALSE,FALSE,TRUE,TRUE,TRUE,,123.0211797,58.74388218,32.31227099,40.86402701,51.47753791,57.99107708,40.56757915,59.0019423,52.04801394,76.67086626,120.147862,47.30405991,51.3123566,43.56538171,44.43475182,60.14311115,33.56399825,79.6110264,,39.44869699,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_250.csv,Hourly,TRUE,FALSE,TRUE,FALSE,TRUE,0.004945051,35.37073305,7.697854665,0.001794677,3.292657541,10.38798087,3.935606378,2.402686225,0.002499962,0.333693308,0,27.28274554,35.82964803,0.005099174,0,1.209239995,2.453003281,0,0,,1.577789856,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_251.csv,Hourly,FALSE,TRUE,TRUE,FALSE,TRUE,,8.166286219,0.032586633,0.00118432,2.20468419,0.437085271,2.603315565,1.284380638,0.003322264,0.15103336,2.29E-06,8.36889328,0.859166299,0.003748479,0,2.013750302,7.241018339,3.78E-12,0,,3.888838962,,,,,,,,,,
kdd_cup_2018_dataset_without_missing_values_252.csv,Hourly,FALSE,FALSE,TRUE,FALSE,TRUE,0.008663068,11.01959968,1.216243524,0.000768114,1.995644196,0,1.56771373,1.585676174,0.002748195,0.119774915,0.003508113,4.752342538,4.071142478,0.002906078,0,0.474130654,5.142193002,5.62E-13,0,,0.888847655,,,,,,,,,,
